id,name,url,description,section_l1,section_l2,platforms,is_open_source,is_recommended,source_file,source_line
vlc-for-mobile-videolan-org,VLC for Mobile,https://www.videolan.org/vlc,Supports a wide range of audio formats and offers powerful playback controls. 🤖 🍎,Audio,Audio Players,android|ios|mobile,false,false,MOBILE.md,83
vlc-media-player-videolan-org,VLC Media Player,https://videolan.org/vlc,Media player supporting almost all video formats. 🪟 🍎 🐧 🟢,Video,Video Players,general|linux|macos|windows,true,false,README.md,605
vmware-workstation-vmware-com,VMWare Workstation,https://vmware.com/products/desktop-hypervisor/workstation-and-fusion,Virtualization software with advanced features. 🪟 🍎 🐧,Developer Tools,Virtualization,general|linux|macos|windows,false,false,README.md,325
vsdc-free-video-editor-videosoftdev-com,VSDC Free Video Editor,https://videosoftdev.com/free-video-editor,Non-linear video editor with a rich set of editing tools. 🪟,Video,Video Editors,general|windows,false,false,README.md,584
walpy-play-google,Walpy,https://play.google.com/store/apps/details?id=com.feresr.walpy,Automatic wallpaper changes based on your preferences. 🤖,Customize,Wallpaper Tools,android|mobile,false,false,MOBILE.md,158
wavosaur-wavosaur-com,Wavosaur,https://www.wavosaur.com,"Simple audio editor for recording, editing, and processing sound. 🪟",Audio,Audio Recording,general|windows,false,false,README.md,105
waydroid-waydro-id,Waydroid,https://waydro.id,Container-based approach to boot a full Android system. 🐧 🟢,Mobile Emulators,,android|linux|mobile,true,false,README.md,467
whatsapp-whatsapp-com,WhatsApp,https://whatsapp.com,"Free messaging app with text, voice, video calls, and multimedia sharing. 🪟 🍎",Communication,Messaging,general|macos|windows,false,false,README.md,163
whatsapp-whatsapp-com,WhatsApp,https://www.whatsapp.com,End-to-end encrypted messaging with voice and video calls. 🤖 🍎,Communication,Messaging,android|ios|mobile,false,false,MOBILE.md,129
wheremytokens-github-com,WhereMyTokens,https://github.com/jeongwookie/WhereMyTokens,"Windows system tray app for monitoring Claude Code token usage in real time. Displays per-session token counts, costs, context window usage, and rate limits. 🪟 🟢",Developer Tools,,windows,false,false,README.md,253
winaero-winaerotweaker-com,Winaero,https://winaerotweaker.com,All-in-one app for tuning Windows settings. 🪟,Customize,System Customization,windows,false,false,README.md,204
windhawk-windhawk-net,Windhawk,https://windhawk.net,Customization marketplace for Windows and programs. 🪟 🟢,Customize,System Customization,windows,true,false,README.md,205
windows-remote-desktop-apps-apple,Windows Remote Desktop,https://apps.apple.com/us/app/windows-app/id1295203466,"Connect to remote PCs, virtual apps, and desktops with ease. 🪟",Remote Access,,desktop|windows,false,false,README.md,567
windscribe-windscribe-com,Windscribe,https://windscribe.com,Privacy-focused VPN with a free option and wide server coverage. 🤖 🍎 🟢,VPN and Proxy Tools,,android|ios|mobile,true,false,MOBILE.md,333
windterm-github-com,Windterm,https://github.com/kingToolbox/WindTerm,SSH/Telnet/Serial/Shell/Sftp client for DevOps. 🪟 🍎 🐧 🟢,Utility,,cli|linux|macos|windows,true,false,README.md,674
windynamicdesktop-github-com,WinDynamicDesktop,https://github.com/t1m0thyj/WinDynamicDesktop,Port of macOS Mojave Dynamic Desktop feature to Windows. 🪟 🟢,Customize,Wallpaper Tools,desktop|macos|windows,true,false,README.md,230
wings-3d-wings3d-com,Wings 3D,https://www.wings3d.com,3D modeling software focusing on subdivision modeling. 🪟 🍎 🐧 🟢,3D Modeling and Animation,,general|linux|macos|windows,true,false,README.md,520
winmerge-sourceforge-net,WinMerge,https://sourceforge.net/projects/winmerge,Windows visual diff and merge for files and directories. 🪟 🟢,Developer Tools,,windows,true,false,README.md,252
wino-mail-apps-microsoft,Wino Mail,https://apps.microsoft.com/detail/9ncrcvjc50wl?hl=en-US,Fluent design email client with Mica effect. 🪟,Communication,Email Clients,cli|windows,false,false,README.md,184
winpower-github-com,Winpower,https://github.com/Axorax/winpower,Advanced power settings and management for Windows. 🪟 🟢,Utility,,windows,true,false,README.md,673
winscp-winscp-net,WinSCP,https://winscp.net,"Easy-to-use SFTP, FTP, and WebDAV client. 🪟 🟢",Utility,File Management,cli|web|windows,true,false,README.md,731
winzip-winzip-com,WinZip,https://www.winzip.com,"Compress, unzip, and manage files with cloud integration. 🤖 🍎",Compression and Archiving,,android|ios|mobile,false,false,MOBILE.md,143
wireguard-wireguard-com,WireGuard,https://wireguard.com,"Fast, secure VPN protocol designed for simplicity. 🪟 🍎 🐧 🟢",VPN and Proxy Tools,,general|linux|macos|windows,true,false,README.md,652
wireshark-wireshark-org,Wireshark,https://wireshark.org,Leading tool for capturing and analyzing network traffic. 🪟 🍎 🐧 🟢 ⭐,Developer Tools,Network Analysis,general|linux|macos|windows,true,true,README.md,280
wiztree-diskanalyzer-com,WizTree,https://diskanalyzer.com,Fast disk space analyzer that scans drives and shows file size distribution. 🪟 ⭐,Utility,Space Visualizer,general|windows,false,true,README.md,754
wmwebstack-webstack-wikimint,wmWebStack,https://webstack.wikimint.com,Local server stack with one-click live publishing and remote device access. 🪟,Remote Access,,cli|web|windows,false,false,README.md,568
wps-office-wps-com,WPS Office,https://wps.com,Lightweight office suite compatible with MS file formats. 🪟 🍎 🐧,Documents,Office Suites,general|linux|macos|windows,false,false,README.md,343
wps-office-wps-com,WPS Office,https://www.wps.com,All-in-one office suite with PDF tools and cloud sync. 🤖 🍎,Documents,Office Suites,android|ios|mobile,false,false,MOBILE.md,214
x64dbg-x64dbg-com,x64dbg,https://x64dbg.com,Debugger for Windows. 🪟 🟢,Developer Tools,,windows,true,false,README.md,254
xbox-cloud-gaming-xbox-com,Xbox Cloud Gaming,https://www.xbox.com/en-US/play,Free trial with limited titles via the cloud. 🪟 🍎,Games,Cloud Gaming,general|macos|windows,false,false,README.md,456
xemu-xemu-app,xemu,https://xemu.app,Original Xbox emulator for playing classic Xbox games on modern systems. 🪟 🍎 🐧,Other Emulators,,general|linux|macos|windows,false,false,README.md,483
xftp-7-netsarang-com,Xftp 7,https://netsarang.com/en/xftp,Flexible SFTP/FTP client for efficient file transfers. 🪟,Utility,File Management,cli|windows,false,false,README.md,732
xmedia-recode-xmedia-recode-de,XMedia Recode,https://xmedia-recode.de/en,Multi-format converter with advanced video editing features. 🪟,Video,Video Converters and Compressors,general|windows,false,false,README.md,629
xmonad-xmonad-org,XMonad,https://xmonad.org,Customizable tiling window manager. 🐧,Utility,Window Management,general|linux,false,false,README.md,716
xnview-xnview-com,XnView,https://xnview.com/en,"Image resizer, batch image converter. 🪟 🍎 🐧",Image Viewers,,general|linux|macos|windows,false,false,README.md,555
xodo-pdf-reader-xodo-com,Xodo PDF Reader,https://www.xodo.com,"Edit, annotate, and collaborate on PDFs in real time. 🤖 🍎",Documents,PDF Tools,android|ios|mobile,false,false,MOBILE.md,226
xournal-xournalpp-github,Xournal++,https://xournalpp.github.io,Handwriting and annotation tool for PDFs. 🪟 🍎 🐧 🟢,Documents,PDF Tools,general|linux|macos|windows,true,false,README.md,370
xsplit-broadcaster-xsplit-com,XSplit Broadcaster,https://xsplit.com,Streaming and recording with advanced features and effects. 🪟,Video,Video Streaming and Recording,general|windows,false,false,README.md,615
xtreme-download-manager-xdm-xtremedownloadmanager-com,Xtreme Download Manager (XDM),https://xtremedownloadmanager.com,Powerful tool to increase download speed. 🪟 🍎 🐧 🟢,Download Managers,,general|linux|macos|windows,true,false,README.md,428
yaak-yaak-app,Yaak,https://yaak.app,"An offline and Git friendly API tester for HTTP, GraphQL, WebSockets, SSE, and gRPC. 🪟 🍎 🐧 🟢",Developer Tools,API Development,linux|macos|web|windows,true,false,README.md,270
yasb-github-com,YASB,https://github.com/amnweb/yasb,Highly configurable Windows status bar. 🪟 🟢,Utility,Window Management,windows,true,false,README.md,717
youtube-youtube-com,YouTube,https://www.youtube.com,Stream and upload videos to the world’s largest video platform. 🤖 🍎,Video,Video Streaming and Recording,android|ios|mobile,false,false,MOBILE.md,319
yt-dlp-github-com,yt-dlp,https://github.com/yt-dlp/yt-dlp,Command-line tool for downloading audio and video. 🪟 🍎 🐧 🟢 ⭐,Utility,,general|linux|macos|windows,true,true,README.md,658
zarchiver-zdevs-ru,ZArchiver,"https://zdevs.ru/en/#:~:text=more%20here.-,ZARCHIVER,-ZArchiver%20%2D%20is%20a",App for compressing and extracting files in various formats. 🤖 🍎,Compression and Archiving,,android|ios|mobile,false,false,MOBILE.md,142
zed-zed-dev,Zed,https://zed.dev,"High-performance, collaborative editor designed for speed, real-time collaboration, and custom workflows. 🍎 🐧 🟢",Text Editors,,general|linux|macos,true,false,README.md,416
zen-browser-zen-browser-app,Zen Browser,https://zen-browser.app,"Beautifully designed, privacy-focused browser with custom mods. 🪟 🍎 🐧 🟢",Browsers,,linux|macos|web|windows,true,false,README.md,155
zoom-zoom-us,Zoom,https://zoom.us,"Video meetings with streaming, recording, and screen sharing. 🪟 🍎 🐧",Video,Video Streaming and Recording,general|linux|macos|windows,false,false,README.md,616
zrythm-zrythm-org,Zrythm,https://zrythm.org,DAW for music production with an easy-to-use interface. 🪟 🍎 🐧,Audio,Music Production,linux|macos|windows,false,false,filter/linux-only.md,125
butuo-apps-apple,不拖 (Butuo),https://apps.apple.com/app/id6761042128,"Minimalist to-do app with local-only storage. No account, no server, no sync. Free. 🍎",Note Taking,,mobile,false,false,MOBILE.md,236
